pagerank,degree_centrality,community_id,relationship_count,report_count,neighbor_risk_ratio
0.14009571429411907,0,0,0,0,0.14838266309366252
0.09630968719300977,0,5,0,0,0.0064256332678669864
0.13927737805263896,2,4,2,0,0.10938521143704645
0.17168178717600358,2,4,2,0,0.05617205999520254
0.12389638680627607,2,4,2,0,0.05249174092944597
0.2358576804524119,1,5,1,0,0.1247051559332955
0.21846510094998683,0,5,0,0,0.12067419636477335
0.2045619146580675,2,0,2,0,0.08715226400626643
0.1352141955252194,1,0,1,0,0.07816097857625817
0.12004059821814606,1,0,1,0,0.002194238831651357
0.09144845995377567,0,5,0,0,0.025482150907610294
0.08899503998005785,1,0,1,0,0.023801831053452738
0.10164620393323201,2,5,2,0,0.06497446669727495
0.20486053658891906,1,0,1,0,0.08124696273251397
0.20165345841121185,1,0,1,0,0.10745956679371484
0.10418853966327309,2,0,2,0,0.036225094198925015
0.09298252740727918,1,4,1,0,0.13617577708253012
0.15141192934774367,2,0,2,0,0.08770021352487371
0.0767301162821036,2,4,2,0,0.06761644258295457
0.24169956713354807,0,4,0,0,0.10385383836915872
0.10281239693874376,1,5,1,0,0.09545614223000616
0.11490236003506843,0,0,0,0,0.10419614383405916
0.09374312259958546,2,4,2,0,0.009471043939108697
0.20535809668144545,2,5,2,0,0.1474958485227701
0.20734166814146182,1,0,1,0,0.11217578616181077
0.0801216206436548,0,0,0,0,0.038936467391257376
0.05673528077489281,0,5,0,0,0.12364903378189038
0.17600797569599647,1,4,1,0,0.11756585835258737
0.1357969863681781,1,5,1,0,0.07713015600140087
0.19724577650571,2,0,2,0,0.12381234961859221
0.21897426955104582,2,0,2,0,0.08650535982866345
0.06345118279347357,2,5,2,0,0.1400356625186472
0.21026959837476172,0,4,0,0,0.0008577872041183931
0.6294954519338748,18,1,18,11,0.659052223451736
0.926695649426099,14,3,14,12,0.9245895027508522
0.5936070810236663,19,1,19,11,0.6160090901544053
0.35862886764325097,17,2,17,14,0.8530792510595271
0.5353735940408916,18,3,18,9,0.5026730804271822
0.9130482463148863,8,1,8,5,0.7011674776186664
0.5843561645490692,7,1,7,5,0.8191611198959132
0.7898021717770121,5,2,5,2,0.5692177466646972
0.6973041008213555,19,3,19,17,0.934205393970691
0.5774765950253882,5,3,5,4,0.8092635293590928
0.7298435920997077,8,3,8,5,0.7215296811652105
0.6464886023827296,20,2,20,17,0.85755008064185
0.7058949314236809,14,3,14,12,0.9164159509345379
0.5674587935694975,21,3,21,20,0.9625235876715073
0.7289861090497349,12,3,12,10,0.8485679029459046
0.7391833740612893,13,2,13,7,0.5781032843433109
0.7315641960960264,7,1,7,4,0.5896780051446204
0.773083487342338,21,3,21,15,0.7264555351338053
0.9192466370898266,21,2,21,18,0.8895512931978934
0.7158184550915696,14,3,14,12,0.9190774874943213
0.8316865608947003,9,3,9,7,0.8195160794574604
0.9221210587109052,16,1,16,12,0.7922498977653951
0.8502751705512963,5,2,5,3,0.7915954021385487
0.7057041083048661,11,3,11,5,0.5259946759888537
0.36904625922379314,11,2,11,5,0.542282689048619
0.7141081733240835,23,3,23,21,0.9414574082593611
0.7454272460793394,10,1,10,9,0.9880934874940419
0.7600722664445053,24,3,24,15,0.6432597744635615
0.8315841874117578,6,3,6,3,0.5150130026646964
0.8884195194745591,18,3,18,17,0.9866913095824106
0.6290057105158565,24,2,24,13,0.5639684622558916
0.5585042494551086,24,3,24,16,0.6979807943738024
0.7515851654971275,13,2,13,8,0.653025731761394
0.6811262818527113,5,2,5,3,0.7081090294226746
0.4508708770395775,23,2,23,14,0.6342810837268213
0.41058686409065664,23,3,23,13,0.5736377817760454
0.9338460787473789,11,3,11,9,0.8991465986045933
0.545752350824688,11,1,11,6,0.6162529961039156
0.4278073869345412,10,1,10,6,0.6768483432903669
0.5314874175007559,7,1,7,4,0.5850577086546407
0.888942838371941,21,2,21,19,0.93232946092907
0.4429551866860656,5,3,5,3,0.6512097556392682
0.6880450186903124,8,2,8,7,0.8902780134436069
0.5321743628863042,6,2,6,5,0.9377028125609171
0.6150478949826241,13,1,13,11,0.8575932273901206
0.5191514257428375,5,1,5,2,0.5953629937954473
0.5582374210996369,21,3,21,20,0.9958864404896247
0.7485210278430714,13,3,13,6,0.5224807207957756
0.42581388878870635,16,1,16,14,0.8825801644083832
0.9142515243804481,24,2,24,17,0.7354336781115884
0.7436330131854223,15,2,15,13,0.9191152105409003
0.5668422674403117,6,2,6,3,0.5616162878581624
0.7691183751254822,11,1,11,10,0.9449418632367432
0.8407137833930176,9,3,9,7,0.8681199050669166
0.6577382333112856,17,3,17,11,0.70138791661645
0.9321412066489261,11,1,11,9,0.8708013097258928
0.5176495305056432,9,1,9,5,0.6393215315575183
0.4812258801941499,16,2,16,14,0.9128554757803335
0.5214245405965342,9,3,9,7,0.7856302349685487
0.4358006735994358,17,3,17,16,0.9694474800206375
0.8863911230281765,15,1,15,12,0.8647318849158319
0.6939339166697549,8,2,8,7,0.9942608239977233
0.3651424075089585,24,2,24,18,0.760976501739282
0.7033598449673384,7,1,7,5,0.8117389152596481
0.7101688763168221,20,1,20,12,0.616027869850578
0.5092220669611852,4,3,4,2,0.5997526574648042
0.5263694606101385,11,2,11,10,0.9742514716090973
0.9167994393026571,11,3,11,6,0.6190733268328481
0.8950607311276251,10,1,10,7,0.7331497064699094
0.8063453854731694,19,3,19,14,0.7436326770500254
0.6079911284726358,20,2,20,19,0.9997788516252193
0.8116693364492282,17,2,17,12,0.7378439090054794
0.7546397910883889,24,3,24,19,0.823300221974331
0.4860447106441667,18,1,18,13,0.7341650929669068
0.8141316451189322,24,3,24,19,0.8131611758280975
0.5170824373565314,23,1,23,21,0.9195901974901493
0.4464077508271071,6,3,6,4,0.724519383965063
0.49248713405135447,18,1,18,15,0.8866905238911249
0.8989795190467811,11,3,11,6,0.586748025177511
0.5778509137515905,11,2,11,7,0.6960467884522863
0.8004617895266334,14,3,14,12,0.8863857098325396
0.49215999494398915,24,1,24,22,0.91753297272751
0.9064131083517782,21,2,21,10,0.5095777427756265
0.8461151365836519,11,1,11,7,0.6414005653352499
0.6011493713188935,20,1,20,19,0.9807461622870561
0.7507207440204879,22,3,22,13,0.6327482037145362
0.7168781667353965,22,2,22,14,0.6478272708062427
0.7217695561669533,8,3,8,6,0.7531651546771339
0.5602479500061184,20,3,20,13,0.6698851211494219
0.6233714938623509,20,1,20,13,0.6734429881821928
0.6113868742739059,22,2,22,14,0.6390645777433062
0.43535314386608925,4,2,4,2,0.6716933510888221
0.8507430741533766,15,2,15,14,0.964315281057697
0.38708507641353357,12,3,12,6,0.5813954946031147
0.7071277004761248,17,1,17,12,0.7233572636292602
0.6509107762100999,13,1,13,11,0.8755885684770214
0.8023208496259477,13,3,13,12,0.9521798874969286
0.8404447083836656,19,1,19,9,0.5034389811098247
0.47746836631728373,24,2,24,20,0.8585602842360968
0.8636794994082461,21,3,21,13,0.6475361746321546
0.5293142811554185,19,1,19,13,0.7200290232546993
0.7878271438984533,6,2,6,4,0.8018984959645481
0.8678813226414434,23,2,23,13,0.5866715264876404
0.6414904573475788,23,2,23,19,0.8410765807808175
0.9199398009476455,17,3,17,12,0.7169219614276221
0.4486433174473272,8,2,8,7,0.9512065166430517
0.5563746119346114,18,3,18,14,0.8293306774698834
0.9089329485856885,6,2,6,4,0.7615715103485826
0.7698139454352251,11,2,11,8,0.7802899045005243
0.9155955061799782,11,3,11,6,0.6269688859618481
0.8179929961463266,16,1,16,11,0.7319908490834437
0.42122545730546684,16,2,16,9,0.6073479437316778
0.3903405080543367,19,2,19,16,0.8694333385665163
0.36946606762831213,14,3,14,8,0.5862619384731811
0.6907845783896482,12,3,12,11,0.9848618163989885
0.6087403218749348,18,2,18,9,0.5251747634846766
0.38165915471576156,15,1,15,10,0.728964497217014
0.48591297562166336,18,1,18,11,0.6264290591250556
0.6965790526066535,13,1,13,11,0.8725897476848072
0.3958639166236686,6,1,6,5,0.8969646929299824
0.44498234006336856,20,1,20,15,0.7786552876571542
0.4436214868039861,9,1,9,6,0.6791673283358368
0.8977354668419452,6,2,6,3,0.5913361921198341
0.43375932041588006,18,2,18,15,0.880941805931222
0.8189033886453092,24,3,24,12,0.5083781522461912
0.7575194907207016,20,3,20,15,0.7657860763433656
0.3695954364706975,8,2,8,5,0.7038740525013661
0.4467312871850735,21,2,21,13,0.6660548916540623
0.9068611013058718,17,1,17,10,0.6119912729325405
0.4934855272607139,18,3,18,15,0.8867860508653602
0.3764242276330786,6,1,6,4,0.8241179486910485
0.4888880575477929,6,2,6,5,0.9168220052375862
0.8388026028259935,20,3,20,12,0.6276681868816221
0.4135245909278776,7,1,7,5,0.7658305118822415
0.6726697608448259,8,3,8,5,0.6976296577155789
0.45906732033041714,19,2,19,10,0.5781418547748881
0.48205320612283187,16,2,16,12,0.7785202566375176
0.48882838182610877,18,3,18,11,0.6311714833904729
0.537830087037888,5,3,5,4,0.9671520570837451
0.8998523267192396,13,1,13,10,0.8149103272173539
0.5919263799102936,13,2,13,9,0.7656470091754659
0.7564628427369766,10,2,10,9,0.9122357588022745
0.43786175396168964,8,2,8,6,0.7701482658951536
0.8567995454541345,17,1,17,16,0.9575303662586112
0.5007015605290408,21,3,21,15,0.742010286254702
0.6584572655307558,8,2,8,6,0.7865211003095078
0.5451267177657267,6,2,6,3,0.5031895217032953
0.9370128722341139,7,3,7,4,0.6975776487361525
0.7870225126037875,8,2,8,7,0.9102134101295101
0.6143441168073844,4,2,4,3,0.8916489914780239
0.5095570703792712,13,3,13,12,0.9988114111256927
0.4646792530693381,17,1,17,12,0.715491950960411
0.5326955196493705,12,3,12,6,0.5328460582448296
0.882271590334219,8,3,8,5,0.7484477592500245
0.9001652289205495,5,1,5,3,0.7827099838038711
0.6153513659117354,13,2,13,11,0.8621162738059747
0.7642434331466432,12,1,12,9,0.8308593413219783
0.7114696651799526,5,2,5,3,0.6169064165465321
0.364224652186711,24,2,24,23,0.9873452980242757
0.43127572207681447,5,1,5,3,0.7098136914034052
0.38037348336144444,14,1,14,7,0.5048434413704839
0.8647730545490343,19,2,19,16,0.8908077395981995
0.5382239072312391,18,2,18,14,0.7941761104915767
0.5886106486598328,10,2,10,7,0.7720993312518512
0.5151435086222049,18,3,18,15,0.8757264722296718
0.429179191774377,17,3,17,8,0.5252865519121144
0.6056727427713384,14,1,14,8,0.6108909890961594
0.540532747921701,7,1,7,3,0.5437956487029731
0.40394974691582136,7,2,7,4,0.6687271394821145
0.8724130732744636,19,2,19,16,0.8762341687932471
0.3807763093887293,8,1,8,5,0.6672005894943743
0.5867433891913543,17,3,17,10,0.6081252640932644
0.4751530206446304,8,3,8,7,0.9554013354849067
0.6784489042278354,9,3,9,6,0.6805373631705186
0.5950733488450896,19,2,19,10,0.5283402160829177
0.3708036225356398,16,3,16,13,0.8485818460689902
0.46606120577388954,7,2,7,4,0.6686554770756138
0.5371471433220231,12,3,12,6,0.5555685736660062
0.738863020720474,23,3,23,20,0.8952602551358367
0.43466455641281065,7,2,7,4,0.6984960811037371
0.4437901824253165,14,1,14,7,0.5410118426057354
0.37096354784359303,15,2,15,7,0.5150106660745359
0.6167169518300957,10,3,10,5,0.5845308892198582
0.5610830038462115,6,1,6,4,0.7535412120301334
0.7327411247317769,24,2,24,17,0.7171807490706088
0.6178651530779292,5,1,5,3,0.7503554629183357
0.7369167336889879,10,1,10,7,0.714811431948422
0.517362845644086,14,3,14,7,0.5497732564043876
0.7119152993688005,18,2,18,11,0.6267920584981845
0.6325700352635086,14,1,14,11,0.8260465309408254
0.8185516138316542,10,2,10,8,0.8012349153517275
0.6569831495114085,22,2,22,14,0.6439156494258029
0.4059628680669019,14,1,14,7,0.5675400731128803
0.4410652459106612,20,2,20,16,0.8015750600614735
0.7595194757226329,23,2,23,13,0.5716976850054463
0.36103168529095836,13,2,13,8,0.6166664113246634
0.7251981019726723,12,2,12,7,0.6093569444532696
0.38596598051678493,19,1,19,15,0.8029984836355127
0.8596678437354413,14,3,14,12,0.8670756295208231
0.5547911875700312,5,1,5,3,0.732668466969743
0.35820944885640865,5,3,5,4,0.8156876630241254
0.6058390140809735,7,2,7,4,0.6479660147183081
0.748294684911635,17,2,17,8,0.5252083868011046
0.8842305925131596,23,1,23,11,0.5123420786122923
0.5676521602394912,17,2,17,15,0.9199101761017442
0.4264914080841477,5,2,5,3,0.7032952686797361
0.4359688752215846,7,1,7,4,0.6466767107205049
0.6652821844135359,19,1,19,18,0.9501320556010352
0.8253147168810056,4,1,4,3,0.8398165911975718
0.9175547864192519,6,3,6,3,0.5005560470980936
0.5131727356389192,8,1,8,6,0.8168557998827646
0.7060768296228342,17,2,17,14,0.8423130971324831
0.8916233062672136,17,1,17,11,0.6713654627139536
0.43074576026246464,15,1,15,13,0.9157591665561118
0.9010385252489348,5,1,5,2,0.5517170574302417
0.5912163301329444,11,3,11,7,0.6493914355271257
0.8847200438381614,24,3,24,15,0.6613632863633192
0.6826140087298214,17,2,17,9,0.546049377099795
0.8391657986543359,16,3,16,14,0.9118032103990947
0.8892727338424086,9,3,9,6,0.7744364007712998
0.5779874473792368,16,1,16,11,0.6943631739382734
0.49417947407022,4,3,4,2,0.5405193052325283
0.8478337197929746,14,1,14,7,0.5438249180973267
0.3894870564143459,23,2,23,16,0.73190712486384
0.5420163899374351,24,3,24,15,0.6591520473461736
0.643421465184572,23,2,23,18,0.7961506855310478
0.7667922636861052,4,3,4,3,0.8692529392552594
0.7499702509276234,15,1,15,9,0.628371748154879
0.8324574017801556,22,2,22,21,0.9973420825982435
0.40550026276337825,14,1,14,11,0.8368508667710782
0.8104992983544232,23,3,23,18,0.8085529722143281
0.8599755983019232,22,2,22,16,0.7617817897649279
0.5193574822477597,14,1,14,10,0.7706872104537191
0.4016192942197659,22,3,22,21,0.9877365141570109
0.6344985777631917,17,3,17,13,0.8188870709227958
0.8420405012333896,9,2,9,6,0.7490649717740212
0.7635862472616142,17,2,17,14,0.8264748290689211
0.442351705869743,6,3,6,3,0.5678441588961396
0.8861811520076802,10,3,10,9,0.9538677165887564
0.9479393937733894,15,2,15,13,0.8852236105369948
0.5523817018804917,22,1,22,16,0.7648569830541838
0.7894330679585329,19,1,19,18,0.9875899879877541
0.8499226139580045,23,2,23,18,0.8140597656217858
0.9083854858111758,10,2,10,6,0.6536194809238602
0.5720147144856895,12,3,12,10,0.895007420779941
0.5407895308042009,14,3,14,9,0.6728124967882008
0.8394616427810643,22,1,22,16,0.7529658271597792
0.4471538039793282,20,3,20,14,0.725869737990722
0.5628371340381275,16,3,16,11,0.726043298405683
0.9414831925101235,9,2,9,7,0.8069897281366969
0.719856906423122,23,2,23,12,0.5307231450653938
0.8382340062333364,13,3,13,10,0.8243826930796929
0.9227395573152865,12,2,12,8,0.7387080947401768
0.7110840403672682,21,2,21,19,0.934084647663252
0.5284169187850833,15,1,15,12,0.8378106547991216
0.37285178035959154,7,3,7,5,0.84909921533825
0.4789499188320315,10,2,10,6,0.6818226794597249
0.40915653814516184,11,1,11,6,0.6271306157224323
0.5272807547760555,23,3,23,19,0.8391959427515066
0.7056625645221108,21,1,21,12,0.57173472850901
0.44086731316121436,7,1,7,3,0.5403077025848009
0.9137411534150994,19,3,19,14,0.751245438413466
0.47046258485400716,14,2,14,11,0.8150465634308317
0.8471917436709735,21,2,21,13,0.6385346248566999
0.9145281017355226,4,3,4,3,0.937566809310576
0.9325641497627711,16,2,16,13,0.8610330321018926
0.37417131126679903,22,1,22,15,0.7113280168944791
0.947382700156885,13,1,13,7,0.5745704129698688
0.8215551657253479,10,1,10,9,0.9369374777605092
0.3577443367885952,4,3,4,2,0.5660898288769358
0.6139133838283009,23,3,23,15,0.6904759225117375
0.38273924496961936,6,3,6,5,0.9512016380553374
0.579929219568351,8,2,8,5,0.7212886729664076
0.3790176266292685,14,3,14,11,0.7940002317148143
0.5618617333630337,5,3,5,4,0.8157293962915103
0.8206432839276783,24,3,24,14,0.6236998735291729
0.8697754615893087,10,3,10,8,0.8128253947136382
0.6929645896897663,16,2,16,8,0.5297935486765719
0.7126155918288626,13,1,13,9,0.7617006854610041
0.4860635751917874,10,2,10,5,0.5400528633048012
0.6151002228811727,18,3,18,10,0.5922295255299417
0.4713763694949222,18,3,18,9,0.5255751028101988
0.5886760645574589,16,1,16,11,0.7416471424831625
0.5796704602418243,23,3,23,17,0.752848371890687
0.38722485017393254,16,3,16,12,0.7602247020826429
0.9467491934211559,12,2,12,11,0.9798955102024252
0.37921690903995786,18,3,18,9,0.5220329307851908
0.461166110200124,20,1,20,14,0.7255965957253618
0.5482348841993698,19,2,19,13,0.7271391983949113
0.620939351963345,21,1,21,11,0.5634722068774863
0.42397026757936807,19,2,19,11,0.6229237212467001
0.5648838299174866,14,2,14,11,0.8421571244626724
0.9193884002282008,21,2,21,14,0.6910697374162846
0.6828390819694126,21,3,21,10,0.5020937218139789
0.7522606002781504,22,3,22,19,0.8829857874275895
0.5982072073911562,23,1,23,11,0.5111092410127902
0.9431239922274239,19,3,19,18,0.9839013688242425
0.6799185070186389,19,3,19,13,0.6965735647470076
0.49215439633803404,23,2,23,18,0.8087645575311557
0.47467005257701483,13,3,13,7,0.5561822409744928
0.5491918828596216,15,3,15,10,0.7185257609210938
0.7266472489384017,14,3,14,13,0.9962573100809857
0.4944023088542918,17,2,17,15,0.9153113802158956
0.48479443858505994,12,1,12,8,0.7048364346462596
0.9369324011159349,22,2,22,19,0.905234108607733
0.5135903883874908,4,3,4,3,0.7609421640789715
0.3907839798916422,20,1,20,16,0.8460252765198724
0.4339924260330577,6,2,6,4,0.7013697423734153
0.6617670054818044,19,3,19,13,0.6980004831928076
0.42980587934439723,15,3,15,14,0.9746365531228085
0.8777608980270571,11,1,11,10,0.9957663879136933
0.4749892340051107,22,3,22,16,0.7419012699303236
0.6010337200270001,16,3,16,10,0.6749271920904272
0.49628116262610766,24,1,24,14,0.5994070304687015
0.5390063043100547,15,2,15,8,0.5345767838592506
0.8464992449814039,22,2,22,16,0.7365137516715103
0.37598916395258714,9,3,9,7,0.8474765596715239
0.690434566493644,24,2,24,18,0.7565875411410179
0.42830273578246386,20,3,20,13,0.6586527387102432
0.8971757505197798,20,1,20,11,0.591375582993718
0.5414270445993439,12,2,12,11,0.9540075446874872
0.49554695964429507,9,1,9,5,0.6593448019952618
0.41280558232132,6,3,6,4,0.7869252989875133
0.38654115985969595,22,2,22,18,0.8572070507352489
0.5669882569046267,16,3,16,15,0.9482873292345051
0.4677765813866402,16,1,16,14,0.9308324423495504
0.6962702494327438,19,2,19,15,0.8134842172643583
0.8350369293824137,19,2,19,18,0.9565207334449279
0.6932737782333238,22,1,22,13,0.634398807515099
0.46918674613844347,21,2,21,15,0.7179975902852929
0.7064296793400866,24,2,24,12,0.5336884357609628
0.8489244718025993,14,3,14,12,0.8615358180248345
0.8136025928769,23,2,23,14,0.6416422017462886
0.5901877017037964,12,3,12,6,0.5069310679564301
0.7396272921419734,12,1,12,10,0.8993278901783183
0.9096517634361879,19,3,19,10,0.576891852756608
0.8817027764335957,8,3,8,6,0.8315136018615736
0.7574399626973825,16,2,16,13,0.8679589767759943
0.4750397441709989,12,3,12,6,0.5246104572703808
0.4886485117246977,12,2,12,7,0.6280957572196775
0.4823906357730491,13,1,13,7,0.6047278847547555
0.5997576684127444,8,2,8,7,0.9558629384563879
0.37417336744072527,10,2,10,8,0.840239731262187
0.9090187842087012,10,3,10,5,0.5418624689226742
0.5815637065621564,22,1,22,19,0.8829293219423711
0.7649933911199249,21,3,21,11,0.5653586617948787
0.7530253155464364,16,2,16,12,0.7875302867294074
0.47409073588003775,9,3,9,5,0.6560948682845646
0.6064799169000135,23,1,23,14,0.6161123454506716
0.593195216388172,22,2,22,13,0.5993158069309346
0.8200323319975029,12,3,12,10,0.8756394621868835
0.8881971736186466,17,1,17,14,0.8288580736379767
0.7349411400109966,22,1,22,11,0.5312156636388902
0.6417041924629298,11,3,11,6,0.624269910463713
0.5401655730603688,23,3,23,21,0.9377443251979483
0.5314797904768818,16,3,16,14,0.9286154686848955
0.808790570230924,9,2,9,8,0.9725120322902844
0.7595242872602942,20,2,20,16,0.8228625216755268
0.6563422452371022,22,2,22,14,0.6560320223260103
0.8314376183321794,9,1,9,5,0.5686500163577851
0.9214320514392347,24,2,24,19,0.8311568693653599
0.8010950875740086,11,3,11,10,0.972874851112965
0.5377517288172935,10,1,10,9,0.9932815570572052
0.708703992107411,11,2,11,6,0.6261573680675765
0.873825888209122,16,3,16,13,0.8587324953059561
0.6352854291396401,9,3,9,6,0.6916985705291294
0.45096715310462765,14,2,14,10,0.7744548158200358
0.4635174754342129,7,1,7,5,0.7555568192447503
0.7125877893441919,6,1,6,5,0.9906207987277311
0.9094933541538811,18,2,18,12,0.7011118674235561
0.6312739283040745,19,1,19,18,0.9610959640256421
0.43519655561125076,23,3,23,18,0.8060042649797277
0.5337805981325225,21,3,21,11,0.5354579797439896
0.5598776370845551,21,3,21,13,0.6352796282439956
0.4992750732435062,18,1,18,11,0.6491362271170613
0.8153031780313995,23,1,23,14,0.6107586360565529
0.38369720594198786,18,2,18,12,0.672045808924721
0.662326302382915,10,1,10,5,0.5166339855846792
0.42313284951936225,9,2,9,8,0.9913697704551929
0.49998373452129774,20,1,20,16,0.8315731244876043
0.7072198220941235,23,1,23,16,0.7053546226958332
0.8405740269826917,8,2,8,6,0.824373556947509
0.6013818642677147,20,2,20,10,0.5230315318409887
0.9084944449940684,10,2,10,8,0.8731814421566207
0.5369430437493373,8,1,8,7,0.9603457003893098
0.5570101039547396,12,1,12,7,0.6021210531842145
0.6012170859966105,5,1,5,3,0.7769117203168627
0.6577876098925444,5,3,5,4,0.8764243279411031
0.7897155123990985,4,2,4,3,0.8613923003107606
0.48910477502883587,4,1,4,2,0.6744159537293151
0.5748949546099986,4,2,4,2,0.5553017994365804
0.3713541384838858,9,2,9,5,0.6163641744577759
0.38229831494507543,13,1,13,9,0.6959054473085858
0.8314410706707945,16,1,16,11,0.7220917034391833
0.7553520641404632,13,1,13,12,0.9307228430106621
0.8696214050274539,22,2,22,19,0.8890231532415995
0.6264401601450043,6,3,6,4,0.7416160379377176
0.9421375672329785,11,2,11,6,0.6243024423066532
0.6730369875721746,17,1,17,15,0.9287653038759618
0.4084201362747326,24,2,24,16,0.6727897929354065
0.35418935712820887,15,2,15,9,0.6173772108624856
0.841321562312283,23,3,23,11,0.5002989694173976
0.5346914900156714,20,1,20,12,0.6167836805343054
0.3909119718592776,22,2,22,17,0.7777747849428099
0.5248166437026467,6,2,6,4,0.6884334401735943
0.8755429549999367,23,2,23,17,0.7464784858279301
0.5480935701893626,5,1,5,4,0.9767014396910475
0.38613616694017844,20,2,20,13,0.6602006430701075
0.44857210596344554,17,2,17,14,0.8589663454700509
0.5201647540502817,15,2,15,14,0.9547147518429382
0.4640772597912234,23,1,23,17,0.772315435553568
0.3967139117652617,22,1,22,13,0.6234805834959463
0.8657872072115639,15,3,15,13,0.9269714410709264
0.35793728774317635,19,1,19,17,0.9182104614928197
0.6514793898576593,20,1,20,18,0.9014906506545519
0.9384762832487509,24,3,24,18,0.7518541935420353
0.8770495178269769,16,2,16,12,0.7722776623273377
0.4459278580198648,22,2,22,12,0.5837832696522532
0.5361850892627285,8,2,8,6,0.8273626742492215
0.5967224403271124,4,2,4,2,0.55911120603623
0.5908985663389258,22,2,22,13,0.610254393568324
0.4615769045344506,16,3,16,10,0.630459289825084
0.9317695633426027,4,3,4,3,0.849798266511764
0.8617558303127487,8,1,8,6,0.7518443046641194
0.847490384170484,19,3,19,15,0.810120677134456
0.6366452758397215,6,3,6,4,0.8142832003236415
0.7299579209656462,4,1,4,3,0.7655547481687638
0.7974305997228723,21,3,21,11,0.5345184684556874
0.5508734251344074,17,2,17,11,0.6779788867353203
0.43910406898620846,5,2,5,4,0.9071919603345407
0.5792740966759838,20,1,20,11,0.5983440986564115
0.4924899831016304,13,3,13,10,0.8213975352531546
0.7105672907226314,12,3,12,10,0.8796554275751026
0.7775993713919267,17,3,17,15,0.9004693607707152
0.45809518863957155,7,2,7,6,0.9418419838439949
0.5557577976555175,4,3,4,2,0.5278704267937209
0.7158876569288701,14,1,14,9,0.69340362102594
0.39834848737190814,11,2,11,7,0.6489886177479218
0.40385570033609425,8,1,8,4,0.5030235215919892
0.6403161313185868,12,1,12,6,0.5557438439193909
0.6922456948421849,11,2,11,9,0.8707830542334147
0.678006358938387,13,1,13,12,0.9383069135079458
0.7873218826930046,23,1,23,18,0.7996864964359931
0.47075827288068345,17,1,17,9,0.5574531716809552
0.3523022873046805,23,3,23,21,0.9404475802723762
0.3797635450096896,18,3,18,13,0.732518167110455
0.4861871236829126,22,2,22,21,0.9596040155268626
0.6042620719585541,17,1,17,12,0.7224262164137705
0.6434290402695699,5,1,5,4,0.9547742365060692
0.6913732899691104,4,1,4,2,0.656095941893194
0.7850666959599897,20,3,20,18,0.9164686961593305
0.9414609497514447,7,1,7,5,0.8006920353442817
0.5535321790350702,7,1,7,6,0.8724125377649565
0.617573327055261,13,2,13,10,0.8368781148920449
0.6202102314684756,10,2,10,8,0.8173720705520148
0.4618518829123847,12,2,12,9,0.7728479844065129
0.4724386331279603,10,1,10,8,0.8743043542909161
0.6395607413969124,6,1,6,4,0.6978888398302154
0.7178911466618108,15,2,15,9,0.6498343419207454
0.9272612624990164,4,1,4,3,0.809145399377394
0.7584034239354422,15,2,15,11,0.755485371522531
0.6072585746688101,11,2,11,5,0.5110429226505899
0.5647767167196588,16,3,16,11,0.6938475774195034
0.43302092053291397,5,3,5,4,0.9693573176870175
0.6454173821117755,11,2,11,10,0.9277755617179362
0.6009746666560916,22,2,22,21,0.9683622779267451
0.6594059306462439,16,2,16,8,0.5540775072866784
0.8552641174901069,24,3,24,14,0.5958681086951332
0.6832983681017788,22,2,22,13,0.6034968006225291
0.8608434487348843,8,3,8,7,0.9237738165273681
0.45909059170240324,6,2,6,5,0.8699339133002018
0.8234137067288805,12,3,12,6,0.5702735639977714
0.5218842426467502,24,1,24,22,0.9182654453804517
0.7726011895743082,13,1,13,9,0.7176981616998757
0.9218720686364826,17,2,17,16,0.965082601431275
0.6665527839632994,17,2,17,8,0.526413343182361
0.7856509108903103,20,3,20,13,0.6513875641359836
0.6694825447303384,15,3,15,12,0.800291598493568
0.44975319820982035,13,1,13,10,0.8085971135584833
0.9318913187802708,8,3,8,7,0.9613018785469789
0.8073272349885061,5,2,5,2,0.5960116845681722
0.7500113911355077,15,1,15,10,0.70394480425364
0.5177817910959237,24,2,24,21,0.9065738275839925
0.5044873856862349,7,1,7,4,0.692776782200657
0.6540114745124017,19,2,19,16,0.874976840901204
0.8330701107897066,15,2,15,8,0.5348597129168647
0.8860428374527922,10,1,10,6,0.6639419970091293
0.7922794483739835,15,2,15,10,0.6681616971351667
0.9023215310615328,9,1,9,7,0.8117595975870773
0.38786382146932774,22,2,22,18,0.8363779931234621
0.5523601376325358,9,1,9,5,0.6406753109269208
0.6245451993502591,4,3,4,3,0.891500115673601
0.8000919376589075,23,2,23,13,0.5974791357493152
0.6529468707500835,23,2,23,12,0.530973259289494
0.6960847517829535,14,3,14,7,0.5182305254128092
0.3816463712973304,10,1,10,9,0.9219967359710124
0.5074450258935811,4,1,4,2,0.5199612662818756
0.6194471084809254,21,1,21,16,0.7854535268760724
0.5494560153046191,11,1,11,10,0.9424039735153255
0.48881458535564537,23,1,23,22,0.983137148874093
0.24401489133334137,0,5,0,0,0.042690057345702144
0.15344188553870589,1,5,1,0,0.10277617699166708
0.10800880563559732,1,5,1,0,0.039781280549524366
0.08395184027856531,1,0,1,0,0.016994940659740155
0.08438251154542087,0,4,0,0,0.0819610611318198
0.09994883584587105,0,5,0,0,0.12780726237070394
0.16184362635369165,1,5,1,0,0.014936957031004339
